time_utc,era5_hour,valid_fraction,mean_no2,blh,cluster,u10,u100,u850,v10,v100,v850,ws10,wd10,ws100,wd100,ws850,wd850
2021-05-12 07:53:00,2021-05-12 08:00:00,1.2171945701357465,3.775861439306229e-05,1801.674560546875,C1_shivajinagar_kasarwadi,3.861283302307129,4.93787145614624,5.1719970703125,0.12879538536071777,0.1639246940612793,0.22252845764160156,3.8634307282473777,268.0895737308584,4.94059164703448,268.09862504404924,5.1767820709183265,267.53633221130076
2021-05-12 07:53:00,2021-05-12 08:00:00,1.2171945701357465,3.775861439306229e-05,1936.16162109375,C2_pcmc,4.106189250946045,5.240016460418701,5.406953811645508,0.07501041889190674,0.07056546211242676,0.08288860321044922,4.106874325752759,268.9534572839485,5.2404915790316915,269.2284644887814,5.407589115475589,269.121724483068
2021-05-12 07:53:00,2021-05-12 08:00:00,1.2171945701357465,3.775861439306229e-05,1936.16162109375,C3_dehu_talegaon,4.106189250946045,5.240016460418701,5.406953811645508,0.07501041889190674,0.07056546211242676,0.08288860321044922,4.106874325752759,268.9534572839485,5.2404915790316915,269.2284644887814,5.407589115475589,269.121724483068
2021-05-14 07:15:00,2021-05-14 07:00:00,0.5429864253393665,4.177183578417862e-05,1951.8824462890625,C1_shivajinagar_kasarwadi,-1.1546518802642822,-1.5615366697311401,-2.4587879180908203,1.357310175895691,1.6537173986434937,2.1517186164855957,1.7819965988148894,139.61247835736646,2.2744621354270165,136.64220936963233,3.267343114929939,131.18960964097022
2021-05-14 07:15:00,2021-05-14 07:00:00,0.5429864253393665,4.177183578417862e-05,2006.6553955078125,C2_pcmc,-0.92596036195755,-1.2526670694351196,-1.8491668701171875,1.4188841581344604,1.746073603630066,2.2447190284729004,1.694294793157759,146.87163084633798,2.1489410918265897,144.3436092869903,2.9082953134658314,140.51879987235944
2021-05-14 07:15:00,2021-05-14 07:00:00,0.5429864253393665,4.177183578417862e-05,2006.6553955078125,C3_dehu_talegaon,-0.92596036195755,-1.2526670694351196,-1.8491668701171875,1.4188841581344604,1.746073603630066,2.2447190284729004,1.694294793157759,146.87163084633798,2.1489410918265897,144.3436092869903,2.9082953134658314,140.51879987235944
2021-05-20 07:02:00,2021-05-20 07:00:00,1.0723981900452488,3.263222395704465e-05,1252.367431640625,C1_shivajinagar_kasarwadi,2.6068732738494873,3.3557112216949463,3.4097023010253906,-2.183764934539795,-2.8479084968566895,-3.6230602264404297,3.400678984443598,309.95274298757056,4.401293061121688,310.3204368062658,4.975202024645072,316.73768988918397
2021-05-20 07:02:00,2021-05-20 07:00:00,1.0723981900452488,3.263222395704465e-05,1245.7750244140625,C2_pcmc,2.8345744609832764,3.654916524887085,3.814267158508301,-2.3140790462493896,-3.0270729064941406,-3.7272801399230957,3.6592040401088752,309.22738086771415,4.745691223112137,309.6322148304395,5.333033958071158,314.33915842047213
2021-05-20 07:02:00,2021-05-20 07:00:00,1.0723981900452488,3.263222395704465e-05,1245.7750244140625,C3_dehu_talegaon,2.8345744609832764,3.654916524887085,3.814267158508301,-2.3140790462493896,-3.0270729064941406,-3.7272801399230957,3.6592040401088752,309.22738086771415,4.745691223112137,309.6322148304395,5.333033958071158,314.33915842047213
2021-05-20 08:44:00,2021-05-20 09:00:00,1.2171945701357465,3.26668752414536e-05,1275.1207275390625,C1_shivajinagar_kasarwadi,3.1932566165924072,4.175140380859375,4.275602340698242,-2.199004888534546,-2.968827486038208,-3.804018974304199,3.8771781386995903,304.5528606393959,5.123059031646865,305.41558577210543,5.722878273443413,311.6596062725908
2021-05-20 08:44:00,2021-05-20 09:00:00,1.2171945701357465,3.26668752414536e-05,1200.9464111328125,C2_pcmc,3.3399314880371094,4.380289554595947,4.540116310119629,-2.3624777793884277,-3.152350664138794,-3.744323253631592,4.091019873196152,305.2734186708182,5.396688919309566,305.74132682121785,5.8849479808321625,309.5130731749773
2021-05-20 08:44:00,2021-05-20 09:00:00,1.2171945701357465,3.26668752414536e-05,1200.9464111328125,C3_dehu_talegaon,3.3399314880371094,4.380289554595947,4.540116310119629,-2.3624777793884277,-3.152350664138794,-3.744323253631592,4.091019873196152,305.2734186708182,5.396688919309566,305.74132682121785,5.8849479808321625,309.5130731749773
2021-05-21 08:25:00,2021-05-21 08:00:00,1.2171945701357465,4.1024903941720506e-05,1642.4490966796875,C1_shivajinagar_kasarwadi,2.6236555576324463,3.258035659790039,3.031599998474121,-1.0658292770385742,-1.46578049659729,-2.02665114402771,2.8318828600223194,292.1088711353734,3.572577336415338,294.22283786557875,3.646630418665582,303.76307430561826
2021-05-21 08:25:00,2021-05-21 08:00:00,1.2171945701357465,4.1024903941720506e-05,1785.668701171875,C2_pcmc,2.672560691833496,3.2815260887145996,2.943720817565918,-1.1496628522872925,-1.5495296716690063,-1.9541161060333252,2.909347921006164,293.2760588691201,3.6289744659197036,295.276581955598,3.5332792145017073,303.57720978522167
