mean_no2,n_valid,time,valid_fraction
,0,2020-05-05T15:55,0.0
,0,2020-05-05T17:39,0.0
,0,2020-05-05T19:18,0.0
,0,2020-05-05T20:59,0.0
,0,2020-05-05T22:41,0.0
,0,2020-05-06T00:22,0.0
,0,2020-05-06T02:04,0.0
,0,2020-05-06T03:45,0.0
,0,2020-05-06T05:27,0.0
3.670417360374962e-05,286,2020-05-06T07:08,1.2434782608695651
,0,2020-05-06T08:50,0.0
,0,2020-05-06T10:31,0.0
,0,2020-05-06T12:13,0.0
,0,2020-05-06T13:54,0.0
,0,2020-05-06T15:36,0.0
,0,2020-05-06T17:17,0.0
,0,2020-05-06T18:59,0.0
,0,2020-05-06T20:40,0.0
,0,2020-05-06T22:22,0.0
,0,2020-05-07T00:03,0.0
,0,2020-05-07T01:45,0.0
,0,2020-05-07T03:26,0.0
,0,2020-05-07T05:08,0.0
,0,2020-05-07T06:49,0.0
3.059647744873058e-05,286,2020-05-07T08:31,1.2434782608695651
,0,2020-05-07T10:12,0.0
,0,2020-05-07T11:54,0.0
,0,2020-05-07T13:35,0.0
,0,2020-05-07T15:17,0.0
,0,2020-05-07T16:58,0.0
,0,2020-05-07T18:40,0.0
,0,2020-05-07T20:21,0.0
,0,2020-05-07T22:03,0.0
,0,2020-05-07T23:44,0.0
,0,2020-05-08T01:26,0.0
,0,2020-05-08T03:07,0.0
,0,2020-05-08T04:49,0.0
,0,2020-05-08T06:30,0.0
5.009204395444856e-05,286,2020-05-08T08:12,1.2434782608695651
,0,2020-05-08T09:53,0.0
,0,2020-05-08T11:35,0.0
,0,2020-05-08T13:16,0.0
,0,2020-05-08T14:58,0.0
,0,2020-05-08T16:39,0.0
,0,2020-05-08T18:21,0.0
,0,2020-05-08T20:02,0.0
,0,2020-05-08T21:44,0.0
,0,2020-05-08T23:25,0.0
,0,2020-05-09T01:07,0.0
,0,2020-05-09T02:48,0.0
,0,2020-05-09T04:30,0.0
,0,2020-05-09T06:11,0.0
4.330513564959648e-05,286,2020-05-09T07:53,1.2434782608695651
,0,2020-05-09T09:34,0.0
,0,2020-05-09T11:16,0.0
,0,2020-05-09T12:57,0.0
,0,2020-05-09T14:39,0.0
,0,2020-05-09T16:20,0.0
,0,2020-05-09T18:02,0.0
,0,2020-05-09T19:43,0.0
,0,2020-05-09T21:25,0.0
,0,2020-05-09T23:06,0.0
,0,2020-05-10T00:48,0.0
,0,2020-05-10T02:29,0.0
,0,2020-05-10T04:11,0.0
,0,2020-05-10T05:52,0.0
3.766697480841143e-05,286,2020-05-10T07:34,1.2434782608695651
,0,2020-05-10T09:15,0.0
,0,2020-05-10T10:57,0.0
,0,2020-05-10T12:38,0.0
,0,2020-05-10T14:20,0.0
,0,2020-05-10T16:01,0.0
,0,2020-05-10T17:43,0.0
,0,2020-05-10T19:24,0.0
,0,2020-05-10T21:06,0.0
,0,2020-05-10T22:47,0.0
,0,2020-05-11T00:29,0.0
,0,2020-05-11T02:11,0.0
,0,2020-05-11T03:52,0.0
,0,2020-05-11T05:34,0.0
4.0363463135355377e-05,286,2020-05-11T07:15,1.2434782608695651
,0,2020-05-11T08:57,0.0
,0,2020-05-11T10:38,0.0
,0,2020-05-11T12:20,0.0
,0,2020-05-11T14:01,0.0
,0,2020-05-11T15:43,0.0
,0,2020-05-11T17:24,0.0
,0,2020-05-11T19:06,0.0
,0,2020-05-11T20:47,0.0
,0,2020-05-11T22:29,0.0
,0,2020-05-12T00:10,0.0
,0,2020-05-12T01:52,0.0
,0,2020-05-12T03:33,0.0
,0,2020-05-12T05:15,0.0
,0,2020-05-12T06:56,0.0
3.360157848690481e-05,286,2020-05-12T08:38,1.2434782608695651
,0,2020-05-12T10:19,0.0
,0,2020-05-12T12:01,0.0
,0,2020-05-12T13:42,0.0
,0,2020-05-12T15:24,0.0
,0,2020-05-12T17:05,0.0
,0,2020-05-12T18:47,0.0
,0,2020-05-12T20:28,0.0
,0,2020-05-12T22:10,0.0
,0,2020-05-12T23:51,0.0
,0,2020-05-13T01:33,0.0
,0,2020-05-13T03:14,0.0
,0,2020-05-13T04:56,0.0
,0,2020-05-13T06:37,0.0
5.557276939547629e-05,209,2020-05-13T08:19,0.908695652173913
,0,2020-05-13T10:00,0.0
,0,2020-05-13T11:42,0.0
,0,2020-05-13T13:23,0.0
,0,2020-05-13T15:05,0.0
,0,2020-05-13T16:46,0.0
,0,2020-05-13T18:28,0.0
,0,2020-05-13T20:09,0.0
,0,2020-05-13T21:51,0.0
,0,2020-05-13T23:32,0.0
,0,2020-05-14T01:14,0.0
,0,2020-05-14T02:55,0.0
,0,2020-05-14T04:37,0.0
,0,2020-05-14T06:18,0.0
4.76258092685698e-05,218,2020-05-14T08:00,0.9478260869565217
,0,2020-05-14T09:41,0.0
,0,2020-05-14T11:23,0.0
,0,2020-05-14T13:04,0.0
,0,2020-05-14T14:46,0.0
,0,2020-05-14T16:27,0.0
,0,2020-05-14T18:09,0.0
,0,2020-05-14T19:50,0.0
,0,2020-05-14T21:32,0.0
,0,2020-05-14T23:13,0.0
,0,2020-05-15T00:55,0.0
,0,2020-05-15T02:36,0.0
,0,2020-05-15T04:18,0.0
,0,2020-05-15T05:59,0.0
2.8897486052369934e-05,39,2020-05-15T07:41,0.16956521739130434
,0,2020-05-15T09:22,0.0
,0,2020-05-15T11:04,0.0
,0,2020-05-15T12:45,0.0
,0,2020-05-15T14:27,0.0
,0,2020-05-15T16:08,0.0
,0,2020-05-15T17:50,0.0
,0,2020-05-15T19:31,0.0
,0,2020-05-15T21:13,0.0
,0,2020-05-15T22:54,0.0
,0,2020-05-16T00:36,0.0
,0,2020-05-16T02:17,0.0
,0,2020-05-16T03:59,0.0
,0,2020-05-16T05:40,0.0
4.2962964351910724e-05,43,2020-05-16T07:22,0.18695652173913044
,0,2020-05-16T09:03,0.0
,0,2020-05-16T10:45,0.0
,0,2020-05-16T12:26,0.0
,0,2020-05-16T14:08,0.0
,0,2020-05-16T15:49,0.0
,0,2020-05-16T17:31,0.0
,0,2020-05-16T19:12,0.0
,0,2020-05-16T20:54,0.0
,0,2020-05-16T22:35,0.0
,0,2020-05-17T00:17,0.0
,0,2020-05-17T01:58,0.0
,0,2020-05-17T03:40,0.0
,0,2020-05-17T05:21,0.0
5.466299606559494e-05,179,2020-05-17T07:03,0.7782608695652173
4.754096957194566e-05,211,2020-05-17T08:44,0.9173913043478261
,0,2020-05-17T10:26,0.0
,0,2020-05-17T16:13,0.0
,0,2020-05-17T17:12,0.0
,0,2020-05-17T18:53,0.0
,0,2020-05-17T20:35,0.0
,0,2020-05-17T22:16,0.0
,0,2020-05-17T23:58,0.0
,0,2020-05-18T01:39,0.0
,0,2020-05-18T03:21,0.0
,0,2020-05-18T05:02,0.0
,0,2020-05-18T06:44,0.0
3.622455602279157e-05,286,2020-05-18T08:25,1.2434782608695651
,0,2020-05-18T10:07,0.0
,0,2020-05-18T11:48,0.0
,0,2020-05-18T13:30,0.0
,0,2020-05-18T15:11,0.0
,0,2020-05-18T16:53,0.0
,0,2020-05-18T18:34,0.0
,0,2020-05-18T20:16,0.0
,0,2020-05-18T21:57,0.0
,0,2020-05-18T23:39,0.0
,0,2020-05-19T01:20,0.0
,0,2020-05-19T03:02,0.0
,0,2020-05-19T04:43,0.0
,0,2020-05-19T06:25,0.0
3.504550263574788e-05,279,2020-05-19T08:06,1.2130434782608697
,0,2020-05-19T09:48,0.0
,0,2020-05-19T11:29,0.0
,0,2020-05-19T13:11,0.0
,0,2020-05-19T14:52,0.0
,0,2020-05-19T16:34,0.0
,0,2020-05-19T18:15,0.0
,0,2020-05-19T19:57,0.0
,0,2020-05-19T21:38,0.0
,0,2020-05-19T23:20,0.0
,0,2020-05-20T01:01,0.0
,0,2020-05-20T02:43,0.0
,0,2020-05-20T04:24,0.0
,0,2020-05-20T06:06,0.0
3.8012244004369045e-05,286,2020-05-20T07:47,1.2434782608695651
,0,2020-05-20T09:29,0.0
,0,2020-05-20T11:10,0.0
,0,2020-05-20T12:52,0.0
,0,2020-05-20T14:33,0.0
,0,2020-05-20T16:15,0.0
,0,2020-05-20T17:56,0.0
,0,2020-05-20T19:38,0.0
,0,2020-05-20T21:19,0.0
,0,2020-05-20T23:01,0.0
,0,2020-05-21T00:42,0.0
,0,2020-05-21T02:24,0.0
,0,2020-05-21T04:05,0.0
,0,2020-05-21T05:47,0.0
2.4228643284128774e-05,68,2020-05-21T07:28,0.2956521739130435
,0,2020-05-21T09:10,0.0
,0,2020-05-21T10:51,0.0
,0,2020-05-21T12:33,0.0
,0,2020-05-21T14:14,0.0
,0,2020-05-21T15:56,0.0
,0,2020-05-21T17:37,0.0
,0,2020-05-21T19:19,0.0
,0,2020-05-21T21:00,0.0
,0,2020-05-21T22:42,0.0
,0,2020-05-22T00:23,0.0
,0,2020-05-22T02:05,0.0
,0,2020-05-22T03:46,0.0
,0,2020-05-22T05:28,0.0
3.197155529110209e-05,286,2020-05-22T07:09,1.2434782608695651
,0,2020-05-22T08:51,0.0
,0,2020-05-22T10:32,0.0
,0,2020-05-22T12:14,0.0
,0,2020-05-22T13:55,0.0
,0,2020-05-22T15:37,0.0
,0,2020-05-22T17:18,0.0
,0,2020-05-22T19:00,0.0
,0,2020-05-22T20:41,0.0
,0,2020-05-22T22:23,0.0
,0,2020-05-23T00:04,0.0
,0,2020-05-23T01:46,0.0
,0,2020-05-23T03:27,0.0
,0,2020-05-23T05:09,0.0
,0,2020-05-23T06:50,0.0
2.9796268185328986e-05,286,2020-05-23T08:32,1.2434782608695651
,0,2020-05-23T10:13,0.0
,0,2020-05-23T11:55,0.0
,0,2020-05-23T13:36,0.0
,0,2020-05-23T15:18,0.0
,0,2020-05-23T16:59,0.0
,0,2020-05-23T18:41,0.0
,0,2020-05-23T20:22,0.0
,0,2020-05-23T22:04,0.0
,0,2020-05-23T23:45,0.0
,0,2020-05-24T01:27,0.0
,0,2020-05-24T03:08,0.0
,0,2020-05-24T04:50,0.0
,0,2020-05-24T06:31,0.0
3.0727948273769985e-05,286,2020-05-24T08:13,1.2434782608695651
,0,2020-05-24T09:54,0.0
,0,2020-05-24T11:36,0.0
,0,2020-05-24T13:17,0.0
,0,2020-05-24T14:59,0.0
,0,2020-05-24T16:40,0.0
,0,2020-05-24T18:22,0.0
,0,2020-05-24T20:03,0.0
,0,2020-05-24T21:45,0.0
,0,2020-05-24T23:26,0.0
,0,2020-05-25T01:08,0.0
,0,2020-05-25T02:49,0.0
,0,2020-05-25T04:31,0.0
,0,2020-05-25T06:12,0.0
3.725971986990029e-05,286,2020-05-25T07:54,1.2434782608695651
,0,2020-05-25T09:35,0.0
,0,2020-05-25T11:17,0.0
,0,2020-05-25T12:58,0.0
,0,2020-05-25T14:40,0.0
,0,2020-05-25T16:21,0.0
,0,2020-05-25T18:03,0.0
,0,2020-05-25T19:44,0.0
,0,2020-05-25T21:26,0.0
,0,2020-05-25T23:07,0.0
,0,2020-05-26T00:49,0.0
,0,2020-05-26T02:30,0.0
,0,2020-05-26T04:12,0.0
,0,2020-05-26T05:53,0.0
3.981361306356323e-05,286,2020-05-26T07:35,1.2434782608695651
,0,2020-05-26T09:16,0.0
,0,2020-05-26T10:58,0.0
,0,2020-05-26T12:39,0.0
,0,2020-05-26T14:21,0.0
,0,2020-05-26T16:02,0.0
,0,2020-05-26T17:44,0.0
,0,2020-05-26T19:25,0.0
,0,2020-05-26T21:07,0.0
,0,2020-05-26T22:48,0.0
,0,2020-05-27T00:30,0.0
,0,2020-05-27T02:11,0.0
,0,2020-05-27T03:53,0.0
,0,2020-05-27T05:34,0.0
2.798641768812862e-05,286,2020-05-27T07:16,1.2434782608695651
,0,2020-05-27T08:57,0.0
,0,2020-05-27T10:39,0.0
,0,2020-05-27T12:20,0.0
,0,2020-05-27T14:02,0.0
,0,2020-05-27T15:43,0.0
,0,2020-05-27T17:25,0.0
,0,2020-05-27T19:06,0.0
,0,2020-05-27T20:48,0.0
,0,2020-05-27T22:29,0.0
,0,2020-05-28T00:11,0.0
,0,2020-05-28T01:52,0.0
,0,2020-05-28T03:34,0.0
,0,2020-05-28T05:15,0.0
,0,2020-05-28T06:57,0.0
3.1505744620436624e-05,286,2020-05-28T08:38,1.2434782608695651
,0,2020-05-28T10:20,0.0
,0,2020-05-28T12:01,0.0
,0,2020-05-28T13:43,0.0
,0,2020-05-28T15:24,0.0
,0,2020-05-28T17:06,0.0
,0,2020-05-28T18:47,0.0
,0,2020-05-28T20:29,0.0
,0,2020-05-28T22:10,0.0
,0,2020-05-28T23:52,0.0
,0,2020-05-29T01:33,0.0
,0,2020-05-29T03:15,0.0
,0,2020-05-29T04:56,0.0
,0,2020-05-29T06:38,0.0
2.1354868953893445e-05,286,2020-05-29T08:19,1.2434782608695651
,0,2020-05-29T10:01,0.0
,0,2020-05-29T11:42,0.0
,0,2020-05-29T13:24,0.0
,0,2020-05-29T15:05,0.0
,0,2020-05-29T16:47,0.0
,0,2020-05-29T18:28,0.0
,0,2020-05-29T20:10,0.0
,0,2020-05-29T21:51,0.0
,0,2020-05-29T23:33,0.0
,0,2020-05-30T01:14,0.0
,0,2020-05-30T02:56,0.0
,0,2020-05-30T04:37,0.0
,0,2020-05-30T06:19,0.0
2.1908898254724848e-05,286,2020-05-30T08:00,1.2434782608695651
,0,2020-05-30T09:42,0.0
,0,2020-05-30T11:23,0.0
,0,2020-05-30T13:05,0.0
,0,2020-05-30T14:46,0.0
,0,2020-05-30T16:28,0.0
,0,2020-05-30T18:09,0.0
,0,2020-05-30T19:51,0.0
,0,2020-05-30T21:32,0.0
,0,2020-05-30T23:14,0.0
,0,2020-05-31T00:55,0.0
,0,2020-05-31T02:37,0.0
,0,2020-05-31T04:18,0.0
,0,2020-05-31T06:00,0.0
4.3031525607138686e-05,285,2020-05-31T07:41,1.2391304347826086
,0,2020-05-31T09:23,0.0
,0,2020-05-31T11:04,0.0
,0,2020-05-31T12:46,0.0
,0,2020-05-31T14:27,0.0
,0,2020-05-31T16:09,0.0
,0,2020-05-31T17:50,0.0
,0,2020-05-31T19:32,0.0
,0,2020-05-31T21:13,0.0
,0,2020-05-31T22:55,0.0
,0,2020-10-01T00:41,0.0
,0,2020-10-01T02:23,0.0
,0,2020-10-01T04:04,0.0
,0,2020-10-01T05:46,0.0
2.0184533778640387e-05,110,2020-10-01T07:27,0.4782608695652174
,0,2020-10-01T09:09,0.0
,0,2020-10-01T10:50,0.0
,0,2020-10-01T12:32,0.0
,0,2020-10-01T14:13,0.0
,0,2020-10-01T15:55,0.0
,0,2020-10-01T17:36,0.0
,0,2020-10-01T19:18,0.0
,0,2020-10-01T20:59,0.0
,0,2020-10-01T22:41,0.0
,0,2020-10-02T00:22,0.0
,0,2020-10-02T02:04,0.0
,0,2020-10-02T03:45,0.0
,0,2020-10-02T05:27,0.0
,0,2020-10-02T07:08,0.0
,0,2020-10-02T08:50,0.0
,0,2020-10-02T10:31,0.0
,0,2020-10-02T12:13,0.0
,0,2020-10-02T13:54,0.0
,0,2020-10-02T15:36,0.0
,0,2020-10-02T17:17,0.0
,0,2020-10-02T18:59,0.0
,0,2020-10-02T20:40,0.0
,0,2020-10-02T22:22,0.0
,0,2020-10-03T00:03,0.0
,0,2020-10-03T01:45,0.0
,0,2020-10-03T03:26,0.0
,0,2020-10-03T05:08,0.0
,0,2020-10-03T06:49,0.0
,0,2020-10-03T08:31,0.0
,0,2020-10-03T10:12,0.0
,0,2020-10-03T11:53,0.0
,0,2020-10-03T13:35,0.0
,0,2020-10-03T15:16,0.0
,0,2020-10-03T16:58,0.0
,0,2020-10-03T18:39,0.0
,0,2020-10-03T20:21,0.0
,0,2020-10-03T22:02,0.0
,0,2020-10-03T23:44,0.0
,0,2020-10-04T01:25,0.0
,0,2020-10-04T03:07,0.0
,0,2020-10-04T04:48,0.0
,0,2020-10-04T06:30,0.0
,0,2020-10-04T08:11,0.0
,0,2020-10-04T09:53,0.0
,0,2020-10-04T11:34,0.0
,0,2020-10-04T13:16,0.0
,0,2020-10-04T14:57,0.0
,0,2020-10-04T16:39,0.0
,0,2020-10-04T18:20,0.0
,0,2020-10-04T20:02,0.0
,0,2020-10-04T21:43,0.0
,0,2020-10-04T23:25,0.0
,0,2020-10-05T01:06,0.0
,0,2020-10-05T02:48,0.0
,0,2020-10-05T04:29,0.0
,0,2020-10-05T06:11,0.0
2.7121694189690073e-05,228,2020-10-05T07:52,0.991304347826087
,0,2020-10-05T09:34,0.0
,0,2020-10-05T11:15,0.0
,0,2020-10-05T12:57,0.0
,0,2020-10-05T14:38,0.0
,0,2020-10-05T16:20,0.0
,0,2020-10-05T18:01,0.0
,0,2020-10-05T19:43,0.0
,0,2020-10-05T21:24,0.0
,0,2020-10-05T23:06,0.0
,0,2020-10-06T00:47,0.0
,0,2020-10-06T02:29,0.0
,0,2020-10-06T04:10,0.0
,0,2020-10-06T05:52,0.0
4.110815055219921e-05,252,2020-10-06T07:33,1.0956521739130434
,0,2020-10-06T09:15,0.0
,0,2020-10-06T10:56,0.0
,0,2020-10-06T12:38,0.0
,0,2020-10-06T14:19,0.0
,0,2020-10-06T16:01,0.0
,0,2020-10-06T17:42,0.0
,0,2020-10-06T19:24,0.0
,0,2020-10-06T21:05,0.0
,0,2020-10-06T22:46,0.0
,0,2020-10-07T00:28,0.0
,0,2020-10-07T02:09,0.0
,0,2020-10-07T03:51,0.0
,0,2020-10-07T05:32,0.0
5.597031026097526e-05,4,2020-10-07T07:14,0.017391304347826087
,0,2020-10-07T08:55,0.0
,0,2020-10-07T10:37,0.0
,0,2020-10-07T12:18,0.0
,0,2020-10-07T14:00,0.0
,0,2020-10-07T15:41,0.0
,0,2020-10-07T17:23,0.0
,0,2020-10-07T19:04,0.0
,0,2020-10-07T20:46,0.0
,0,2020-10-07T22:27,0.0
,0,2020-10-08T00:09,0.0
,0,2020-10-08T01:50,0.0
,0,2020-10-08T03:32,0.0
,0,2020-10-08T05:13,0.0
,0,2020-10-08T06:55,0.0
,0,2020-10-08T08:36,0.0
,0,2020-10-08T10:18,0.0
,0,2020-10-08T11:59,0.0
,0,2020-10-08T13:41,0.0
,0,2020-10-08T15:22,0.0
,0,2020-10-08T17:04,0.0
,0,2020-10-08T18:45,0.0
,0,2020-10-08T20:27,0.0
,0,2020-10-08T22:08,0.0
,0,2020-10-08T23:50,0.0
,0,2020-10-09T01:31,0.0
,0,2020-10-09T03:13,0.0
,0,2020-10-09T04:54,0.0
,0,2020-10-09T06:36,0.0
3.547041799159584e-05,163,2020-10-09T08:17,0.7086956521739131
,0,2020-10-09T09:59,0.0
,0,2020-10-09T11:40,0.0
,0,2020-10-09T13:22,0.0
,0,2020-10-09T15:03,0.0
,0,2020-10-09T16:45,0.0
,0,2020-10-09T18:26,0.0
,0,2020-10-09T20:08,0.0
,0,2020-10-09T21:49,0.0
,0,2020-10-09T23:31,0.0
,0,2020-10-10T01:12,0.0
,0,2020-10-10T02:54,0.0
,0,2020-10-10T04:35,0.0
,0,2020-10-10T06:17,0.0
1.5379322531489333e-05,29,2020-10-10T07:58,0.12608695652173912
,0,2020-10-10T09:39,0.0
,0,2020-10-10T11:21,0.0
,0,2020-10-10T13:02,0.0
,0,2020-10-10T14:44,0.0
,0,2020-10-10T16:25,0.0
,0,2020-10-10T18:07,0.0
,0,2020-10-10T19:48,0.0
,0,2020-10-10T21:30,0.0
,0,2020-10-10T23:11,0.0
,0,2020-10-11T00:53,0.0
,0,2020-10-11T02:34,0.0
,0,2020-10-11T04:16,0.0
,0,2020-10-11T05:57,0.0
,0,2020-10-11T07:39,0.0
,0,2020-10-11T09:20,0.0
,0,2020-10-11T11:02,0.0
,0,2020-10-11T12:43,0.0
,0,2020-10-11T14:25,0.0
,0,2020-10-11T16:06,0.0
,0,2020-10-11T17:48,0.0
,0,2020-10-11T19:29,0.0
,0,2020-10-11T21:11,0.0
,0,2020-10-11T22:52,0.0
,0,2020-10-12T00:34,0.0
,0,2020-10-12T02:15,0.0
,0,2020-10-12T03:57,0.0
,0,2020-10-12T05:38,0.0
,0,2020-10-12T07:20,0.0
,0,2020-10-12T09:01,0.0
,0,2020-10-12T10:43,0.0
,0,2020-10-12T12:24,0.0
,0,2020-10-12T14:06,0.0
,0,2020-10-12T15:47,0.0
,0,2020-10-12T17:29,0.0
,0,2020-10-12T19:10,0.0
,0,2020-10-12T20:52,0.0
,0,2020-10-12T22:33,0.0
,0,2020-10-13T00:15,0.0
,0,2020-10-13T01:56,0.0
,0,2020-10-13T03:38,0.0
,0,2020-10-13T05:19,0.0
,0,2020-10-13T07:01,0.0
,0,2020-10-13T08:42,0.0
,0,2020-10-13T10:24,0.0
,0,2020-10-13T12:05,0.0
,0,2020-10-13T13:47,0.0
,0,2020-10-13T15:28,0.0
,0,2020-10-13T17:10,0.0
,0,2020-10-13T18:51,0.0
,0,2020-10-13T20:33,0.0
,0,2020-10-13T22:14,0.0
,0,2020-10-13T23:56,0.0
,0,2020-10-14T01:37,0.0
,0,2020-10-14T03:18,0.0
,0,2020-10-14T05:00,0.0
,0,2020-10-14T06:41,0.0
,0,2020-10-14T08:23,0.0
,0,2020-10-14T10:04,0.0
,0,2020-10-14T11:46,0.0
,0,2020-10-14T13:27,0.0
,0,2020-10-14T15:09,0.0
,0,2020-10-14T16:50,0.0
,0,2020-10-14T18:32,0.0
,0,2020-10-14T20:13,0.0
,0,2020-10-14T21:55,0.0
,0,2020-10-14T23:36,0.0
,0,2020-10-15T01:18,0.0
,0,2020-10-15T02:59,0.0
,0,2020-10-15T04:41,0.0
,0,2020-10-15T06:22,0.0
1.979592880416826e-05,1,2020-10-15T08:04,0.004347826086956522
,0,2020-10-15T09:45,0.0
,0,2020-10-15T11:27,0.0
,0,2020-10-15T13:08,0.0
,0,2020-10-15T14:50,0.0
,0,2020-10-15T16:31,0.0
,0,2020-10-15T18:13,0.0
,0,2020-10-15T19:54,0.0
,0,2020-10-15T21:36,0.0
,0,2020-10-15T23:17,0.0
,0,2020-10-16T00:59,0.0
,0,2020-10-16T02:40,0.0
,0,2020-10-16T04:22,0.0
,0,2020-10-16T06:03,0.0
,0,2020-10-16T07:45,0.0
,0,2020-10-16T09:26,0.0
,0,2020-10-16T11:08,0.0
,0,2020-10-16T12:49,0.0
,0,2020-10-16T14:31,0.0
,0,2020-10-16T16:12,0.0
,0,2020-10-16T17:54,0.0
,0,2020-10-16T19:35,0.0
,0,2020-10-16T21:17,0.0
,0,2020-10-16T22:58,0.0
,0,2020-10-17T00:40,0.0
,0,2020-10-17T02:21,0.0
,0,2020-10-17T04:03,0.0
,0,2020-10-17T05:44,0.0
1.656894497645632e-05,5,2020-10-17T07:26,0.021739130434782608
,0,2020-10-17T09:07,0.0
,0,2020-10-17T10:49,0.0
,0,2020-10-17T12:30,0.0
,0,2020-10-17T14:12,0.0
,0,2020-10-17T15:53,0.0
,0,2020-10-17T17:34,0.0
,0,2020-10-17T19:16,0.0
,0,2020-10-17T20:57,0.0
,0,2020-10-17T22:39,0.0
,0,2020-10-18T00:20,0.0
,0,2020-10-18T02:02,0.0
,0,2020-10-18T03:43,0.0
,0,2020-10-18T05:25,0.0
,0,2020-10-18T07:06,0.0
,0,2020-10-18T08:48,0.0
,0,2020-10-18T10:29,0.0
,0,2020-10-18T12:11,0.0
,0,2020-10-18T13:52,0.0
,0,2020-10-18T15:34,0.0
,0,2020-10-18T17:15,0.0
,0,2020-10-18T18:57,0.0
,0,2020-10-18T20:38,0.0
,0,2020-10-18T22:20,0.0
,0,2020-10-19T00:01,0.0
,0,2020-10-19T01:43,0.0
,0,2020-10-19T03:24,0.0
,0,2020-10-19T05:06,0.0
,0,2020-10-19T06:47,0.0
3.896989327097912e-05,134,2020-10-19T08:29,0.5826086956521739
,0,2020-10-19T10:10,0.0
,0,2020-10-19T11:52,0.0
,0,2020-10-19T13:33,0.0
,0,2020-10-19T15:15,0.0
,0,2020-10-19T16:56,0.0
,0,2020-10-19T18:38,0.0
,0,2020-10-19T20:19,0.0
,0,2020-10-19T22:01,0.0
,0,2020-10-19T23:42,0.0
,0,2020-10-20T01:24,0.0
,0,2020-10-20T03:05,0.0
,0,2020-10-20T04:47,0.0
,0,2020-10-20T06:28,0.0
3.034464230317466e-05,39,2020-10-20T08:10,0.16956521739130434
,0,2020-10-20T09:51,0.0
,0,2020-10-20T11:33,0.0
,0,2020-10-20T13:14,0.0
,0,2020-10-20T14:56,0.0
,0,2020-10-20T16:37,0.0
,0,2020-10-20T18:19,0.0
,0,2020-10-20T20:00,0.0
,0,2020-10-20T21:42,0.0
,0,2020-10-20T23:23,0.0
,0,2020-10-21T01:05,0.0
,0,2020-10-21T02:46,0.0
,0,2020-10-21T04:28,0.0
,0,2020-10-21T06:09,0.0
3.7888813236128965e-05,190,2020-10-21T07:50,0.8260869565217391
,0,2020-10-21T09:32,0.0
,0,2020-10-21T11:13,0.0
,0,2020-10-21T12:55,0.0
,0,2020-10-21T14:36,0.0
,0,2020-10-21T16:18,0.0
,0,2020-10-21T17:59,0.0
,0,2020-10-21T19:41,0.0
,0,2020-10-21T21:22,0.0
,0,2020-10-21T23:04,0.0
,0,2020-10-22T00:45,0.0
,0,2020-10-22T02:27,0.0
,0,2020-10-22T04:08,0.0
,0,2020-10-22T05:50,0.0
4.398600953874568e-05,240,2020-10-22T07:31,1.0434782608695652
,0,2020-10-22T09:13,0.0
,0,2020-10-22T10:54,0.0
,0,2020-10-22T12:36,0.0
,0,2020-10-22T14:17,0.0
,0,2020-10-22T15:59,0.0
,0,2020-10-22T18:28,0.0
,0,2020-10-22T19:22,0.0
,0,2020-10-22T21:03,0.0
,0,2020-10-22T22:45,0.0
,0,2020-10-23T00:26,0.0
,0,2020-10-23T02:08,0.0
,0,2020-10-23T03:49,0.0
,0,2020-10-23T05:31,0.0
4.485397378509901e-05,81,2020-10-23T07:12,0.3521739130434783
,0,2020-10-23T08:54,0.0
,0,2020-10-23T10:35,0.0
,0,2020-10-23T12:17,0.0
,0,2020-10-23T13:58,0.0
,0,2020-10-23T15:40,0.0
,0,2020-10-23T17:21,0.0
,0,2020-10-23T19:03,0.0
,0,2020-10-23T20:44,0.0
,0,2020-10-23T22:26,0.0
,0,2020-10-24T00:07,0.0
,0,2020-10-24T01:49,0.0
,0,2020-10-24T03:30,0.0
,0,2020-10-24T05:12,0.0
,0,2020-10-24T06:53,0.0
,0,2020-10-24T08:35,0.0
,0,2020-10-24T10:16,0.0
,0,2020-10-24T11:58,0.0
,0,2020-10-24T13:39,0.0
,0,2020-10-24T15:21,0.0
,0,2020-10-24T17:02,0.0
,0,2020-10-24T18:44,0.0
,0,2020-10-24T20:25,0.0
,0,2020-10-24T22:06,0.0
,0,2020-10-24T23:48,0.0
,0,2020-10-25T01:29,0.0
,0,2020-10-25T03:11,0.0
,0,2020-10-25T04:52,0.0
,0,2020-10-25T06:34,0.0
2.6550761342699535e-05,143,2020-10-25T08:15,0.6217391304347826
,0,2020-10-25T09:57,0.0
,0,2020-10-25T11:38,0.0
,0,2020-10-25T13:20,0.0
,0,2020-10-25T15:01,0.0
,0,2020-10-25T16:43,0.0
,0,2020-10-25T18:24,0.0
,0,2020-10-25T20:06,0.0
,0,2020-10-25T21:47,0.0
,0,2020-10-25T23:29,0.0
,0,2020-10-26T01:10,0.0
,0,2020-10-26T02:52,0.0
,0,2020-10-26T04:33,0.0
,0,2020-10-26T06:15,0.0
3.169674760620528e-05,161,2020-10-26T07:56,0.7
,0,2020-10-26T09:38,0.0
,0,2020-10-26T11:19,0.0
,0,2020-10-26T13:01,0.0
,0,2020-10-26T14:42,0.0
,0,2020-10-26T16:24,0.0
,0,2020-10-26T18:05,0.0
,0,2020-10-26T19:47,0.0
,0,2020-10-26T21:28,0.0
,0,2020-10-26T23:10,0.0
